Respondent ID,Start Date,End Date,time,resp,sex,race,additionalRace,age,edu,income,god,belief,science,Exclusion,ExclusionPostCoding,RespBinary,reason,Objection,Condition,scenarioCond,policyOrAB,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitMM,LearningSA,LearningMM,AbsenceHarmSA,AbsenceHarmMM,EqualitySA,EqualityMM,PhysicalRisk/HarmSA,PhysicalRisk/HarmMM,OtherRisk/HarmSA,OtherRisk/HarmMM,IneffectiveSA,IneffectiveMM,RandomizationSA,RandomizationMM,ExperimentationSA,ExperimentationMM,InequalitySA,InequalityMM,NoEquipoiseSA,NoEquipoiseMM,BadDesignSA,BadDesignMM,NoticeSA,NoticeMM,ConsentSA,ConsentMM,TooLongSA,TooLongMM,PickAPolicySA,PickAPolicyMM,GoodIntentSA,GoodIntentMM,BadIntentSA,BadIntentMM,StatusQuoSA,StatusQuoMM,PatientConfidenceSA,PatientConfidenceMM,CoddledExpertsSA,CoddledExpertsMM,AgentsAlreadyKnowSA,AgentsAlreadyKnowMM,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowMM,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowMM,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowMM,ParticipantKnowsBestSA,ParticipantKnowsBestMM,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowMM,NecessaryRevealSA,NecessaryRevealMM,AmbiguousSA,AmbiguousMM,Disagreement
6297558278,7/18/17 17:26,7/18/17 17:31,0.003472222,4,1,2,,28,1,1,2,3,2,1,0,,i think it is somewhat appropriate since shows the safety precautions ready to read. The other half also suitable too in room with poster listing the precautions regardless its going to inform the patients.,Non-Object,bp_short,AB Test,AB Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297677790,7/18/17 18:53,7/18/17 18:56,0.002083333,3,1,3,,45,3,4,3,3,3,1,0,,i don't really see the point of it.  the doctor should be well-trained and the patients should be thoroughly informed beforehand,Non-Object,bp_short,AB Test,AB Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297084258,7/18/17 13:12,7/18/17 13:14,0.001388889,4,2,3,,32,4,1,5,5,1,1,0,,He has the right to share this infomation with all patients. They have the right to know.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297084303,7/18/17 13:12,7/18/17 13:13,0:01,5,1,3,,32,2,3,2,4,2,0,0,0,It reminds those in the room about the procedures at all times.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297085443,7/18/17 13:12,7/18/17 13:14,0.001388889,4,1,4,,52,3,1,5,5,1,1,0,,This will allow the patient to follow along and doublecheck the professional,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297085880,7/18/17 13:12,7/18/17 13:22,0.006944444,4,2,1,,39,4,2,1,2,5,1,0,,It's okay to post information about this procedure in a disclosed location that would only be accessible to candidates requiring this type procedure. This gives the patient time to read over while sitting in those rooms and have questions to ask the doctor when they come in.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297086527,7/18/17 13:13,7/18/17 13:14,0.000694444,4,1,3,,30,3,5,5,5,1,1,0,,"Patients should know the risk of the procedure before getting it done. Although it might scare some patients, it is necessary. ",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297086594,7/18/17 13:13,7/18/17 13:14,0:01,5,1,3,,46,4,1,5,5,2,0,0,0,It makes sense to have reminders and to allow patients to see the correct procedures so they can tell if they're not followed.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297086682,7/18/17 13:13,7/18/17 13:13,0:00,4,1,3,,26,4,4,4,3,3,0,0,0,Safety is important,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297086706,7/18/17 13:13,7/18/17 13:19,0:06,5,1,4,,30,3,3,3,4,2,0,0,0,"I chose this because this promotes safety for everyone. If everyone adheres to the standards, it will reduce the risk of infection. This is a great thing to strive for and I agree with the director.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297087455,7/18/17 13:13,7/18/17 13:14,0:01,4,2,3,,22,4,1,4,4,2,0,0,0,"I feel like decision is a good one to serve as a reminder for medical professionals, but I also feel it may be scary to some patients and cause them to think that the doctors and nurses don't know what they're doing.",Non-Object,poster,Poster,Policy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297088074,7/18/17 13:13,7/18/17 13:15,0:02,5,1,3,,28,3,3,3,1,3,0,0,0,It is very appropriate in that it could help reduce infections. It also serves as a great reminder for practices that should be taken to reduce infections.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297088597,7/18/17 13:14,7/18/17 13:15,0:01,5,1,3,,32,4,3,2,3,2,0,0,0,Medical professionals often get complacent when it comes to sterile technique.  It's good to post reminders of the hazards pts face when proper sterile technique is not used.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297088777,7/18/17 13:14,7/18/17 13:16,0:02,4,2,3,,42,2,2,5,5,1,0,0,0,It will lead to less infections if the doctors and nurses are always reminded of the precautions they should take.  It will also allow the patient to know that everything is being done to reduce their risks for infection.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297089279,7/18/17 13:14,7/18/17 13:19,0:05,5,2,3,,37,3,1,1,1,2,0,0,0,"If it helps reduce infections, then the posters should be hung up. Employees should have to follow standard protocol when performing this procedure.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297089454,7/18/17 13:13,7/18/17 13:15,0:02,5,2,3,,37,3,4,4,3,3,0,0,0,It helps reduce the infection. It is moral,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297089525,7/18/17 13:14,7/18/17 13:16,0.001388889,5,1,1,,38,3,2,3,3,2,1,0,,Giving people a chance to read what may happen can deter them from costly mistakes.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297090136,7/18/17 13:14,7/18/17 13:16,0.001388889,5,2,3,,44,2,4,1,4,3,1,0,,i think it keeps patience informed,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297092291,7/18/17 13:15,7/18/17 13:16,0:01,3,1,1,,23,3,3,2,3,3,0,0,0,Idk,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297093305,7/18/17 13:16,7/18/17 13:17,0:01,3,2,3,,26,3,3,3,3,3,0,0,0,it seemed the most reasonable,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297094112,7/18/17 13:16,7/18/17 13:23,0.004861111,5,1,2,,27,4,5,1,1,1,1,0,,it will allow people to see the dangers,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297096338,7/18/17 13:18,7/18/17 13:19,0:01,4,1,3,,28,4,2,5,5,1,0,0,0,It is appropriate so patients can see the risks and the medical professionals can be constantly reminded to be careful.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297096456,7/18/17 13:18,7/18/17 13:20,0.001388889,5,2,3,,31,3,1,5,5,1,1,0,,"If he is being honest about the procedures, then it is worth hanging a poster.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297096511,7/18/17 13:18,7/18/17 13:19,0:01,2,2,3,,37,3,4,3,3,2,0,0,1,IT MAY MAKE PATIENTS NERVOUS,Object,poster,Poster,Policy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297097289,7/18/17 13:18,7/18/17 13:20,0:02,5,1,3,,27,2,2,5,5,2,0,0,0,It seems like common sense and a standard procedure. It would be surprising that such a notice would not already have been posted.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297097390,7/18/17 13:18,7/18/17 13:20,0:02,5,1,3,,40,6,2,1,4,2,0,0,0,Drs are not perfect having a visible list will help them not skip steps.  Espically becuse if they do the patient will ask why did you not do that like the poster says.  The drs will be annoyed by this I am sure.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297097749,7/18/17 13:18,7/18/17 13:20,0:02,5,2,3,,22,2,2,5,5,1,0,0,0,"Since it is a safety precaution, it is very appropriate for this to happen. It can be a liability if an infection occurs due to a mistake during this procedure but this will reduce taht chance.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297097925,7/18/17 13:18,7/18/17 13:20,0:02,5,2,3,,29,6,4,4,4,1,0,0,0,This is a good way to reeducate staff on safety issues,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297098201,7/18/17 13:18,7/18/17 13:23,0:05,5,2,3,,59,4,4,2,2,2,0,0,0,This is a good idea. That in which can stop infections,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297098867,7/18/17 13:19,7/18/17 13:20,0.000694444,4,1,3,,27,4,3,3,4,2,1,0,,other than verbally telling each patient this seems like a reasonable way to communicate necessary information,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297100231,7/18/17 13:19,7/18/17 13:21,0:02,5,1,3,,31,6,5,2,5,1,0,0,0,This poster will help staff make sure that they're following all of the necessary steps to ensure a clean catheterization.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297100338,7/18/17 13:20,7/18/17 13:22,0:02,4,2,1,3,28,3,2,4,3,2,0,0,0,Because it's always good for the person performing the procedure to be reminded of safety policies.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297101036,7/18/17 13:20,7/18/17 13:22,0:02,5,2,3,,29,2,3,3,3,2,0,0,0,I'd rather every precaution to be taken seriously about my health.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297101413,7/18/17 13:20,7/18/17 13:21,0:01,5,1,3,,39,2,1,3,4,2,0,0,0,This is a typical method to raise awareness and remind people of best practices.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297101468,7/18/17 13:20,7/18/17 13:21,0:01,5,1,3,,33,4,3,3,5,2,0,0,0,saves from infection,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297103571,7/18/17 13:21,7/18/17 13:23,0:02,3,2,3,,26,3,3,3,3,3,0,0,0,I do not have the ability to decide. i can see both sides.,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297103585,7/18/17 13:21,7/18/17 13:23,0:02,3,1,3,,26,2,3,3,3,3,0,0,0,I cant decide either way. it is hard.,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297104086,7/18/17 13:22,7/18/17 13:25,0.002083333,5,2,3,,31,3,3,3,4,1,1,0,,"I chose this option because the doctor is trying to save lives and keep infections from happening. So, I feel that it was necessary for him to place the posters in all the rooms for the procedure so that the patients could understand better of how it will work and the doctor and the patient can be on the same page of safety measures.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297104236,7/18/17 13:22,7/18/17 13:24,0:02,4,2,3,,44,3,3,1,1,2,0,0,0,The medical staff and the patients will see this and understand the risk.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297104943,7/18/17 13:22,7/18/17 13:24,0:02,5,1,3,,55,4,6,5,4,1,0,0,0,It not only provides a reminder to the health care professional it also gives information to the patient who can also point out the requirements for their own safety.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297105654,7/18/17 13:22,7/18/17 13:24,0:02,5,2,3,,26,3,2,1,1,2,0,0,0,It serves as a good reminder for patients and health care staff without being intrusive. He may need additional education though,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6297105706,7/18/17 13:22,7/18/17 13:24,0:02,4,2,3,,46,3,1,3,4,2,0,0,0,protocol reminders are never bad,Non-Object,poster,Poster,Policy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297105787,7/18/17 13:22,7/18/17 13:25,0:03,5,2,3,,29,3,4,1,3,2,0,0,0,It is very important because it serves as a reminder for the doctors. It also lets patients know what the safety procedures are and lets them see that they are being treated in the right way.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297106497,7/18/17 13:23,7/18/17 13:26,0:03,5,1,4,,27,3,3,3,5,1,0,0,0,I think it might help remind the staff on proper safety procedure. I think there is nothing wrong with doing this.,Non-Object,poster,Poster,Policy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297109936,7/18/17 13:24,7/18/17 13:27,0:03,5,2,3,,36,4,2,5,5,1,0,0,0,It is a good idea to post such a large and visible reminder of something important. If should help remind people to put safety first.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297110003,7/18/17 13:25,7/18/17 13:26,0.000694444,4,2,3,,23,4,2,3,4,3,1,0,,"It gives the information to the patient of the risks.With this information, the patient can ask any questions he or she may have to the doctor.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297113320,7/18/17 13:26,7/18/17 13:29,0:03,5,2,3,,31,4,1,3,3,3,0,0,0,"Even if doctors and nurses know the proper safety precautions, they can get lazy or forget so a reminder is good. It's also good for patients to know whet precautions the staff should be taking so if they notice any mistakes they bring them to attention before the procedure.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297114341,7/18/17 13:27,7/18/17 13:27,0:00,3,1,3,,26,3,3,5,5,1,0,0,0,I wasn't really sure,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297115429,7/18/17 13:28,7/18/17 13:29,0:01,5,1,3,,23,4,3,1,4,3,0,0,0,I think it's appropriate to make people aware of safety precautions.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297116707,7/18/17 13:28,7/18/17 13:30,0.001388889,4,2,3,,51,5,5,3,4,2,1,0,,I think people need to be fully aware. Too many people are uninformed about the risks of medical procedures.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297118662,7/18/17 13:29,7/18/17 13:32,0:03,5,1,2,,33,3,2,2,5,2,0,0,0,I chose this option because it seems like a good idea to set a reminder in order to reduce infections,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
